,index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
441,8504,1003,3,22/01/2014,847,1,1,0,0,6773.2104
442,253700,970,3,28/08/2013,429,1,1,0,0,3468.8076
443,586553,239,5,27/09/2013,627,1,1,0,0,6204.0327
444,463307,998,1,16/03/2015,647,1,1,0,0,7774.918
445,245670,278,5,14/06/2013,692,1,0,0,0,6327.965
446,291128,49,2,26/05/2015,539,1,0,0,1,6257.777
447,615053,603,3,28/08/2013,0,0,1,0,1,0.0
448,263461,658,2,30/04/2013,824,1,1,0,0,8919.709
449,42414,1072,3,06/02/2013,786,1,1,0,0,7630.3384
450,527688,1028,2,22/10/2013,587,1,1,0,1,5509.5737
451,697845,288,4,18/06/2015,489,1,1,0,0,5876.3604
452,28136,111,1,30/03/2015,838,1,1,0,1,10232.023
453,245444,581,2,14/07/2015,703,1,1,0,0,7393.098
454,394116,979,7,12/05/2013,0,0,0,0,0,0.0
455,601504,644,7,22/02/2015,0,0,0,0,0,0.0
456,349857,589,1,03/06/2013,577,1,1,0,0,6636.6113
457,658989,295,2,25/02/2014,619,1,0,0,0,4844.818
458,73913,388,1,18/02/2013,1586,1,1,0,0,15492.168
459,579219,9,6,04/10/2014,621,1,0,0,0,5730.126
460,628094,445,4,29/08/2013,1381,1,1,0,1,10567.974
461,430442,204,4,05/09/2013,445,1,0,0,1,4075.862
462,694123,296,1,06/10/2014,1011,1,1,0,0,9979.235
463,637678,497,7,24/05/2015,0,0,0,0,0,0.0
464,697006,481,1,18/02/2013,523,1,1,0,0,5716.725
465,174454,1100,6,06/12/2014,569,1,0,0,0,4887.287
466,290329,588,6,14/12/2013,614,1,0,0,0,6435.26
467,79977,290,2,07/01/2014,918,1,1,0,1,8793.731
468,561228,1107,4,28/05/2015,635,1,0,0,1,5696.802
469,645402,1019,6,25/01/2014,820,1,0,0,0,6808.4673
470,187053,945,5,17/01/2014,545,1,0,0,0,5151.4717
471,545699,770,7,26/10/2014,0,0,0,0,0,0.0
472,101633,1041,4,15/08/2013,0,0,1,a,1,0.0
473,281213,433,3,31/07/2013,898,1,1,0,1,10119.786
474,303302,190,2,19/11/2013,738,1,1,0,0,7576.1196
475,358148,843,3,29/07/2015,962,1,1,0,1,10542.726
476,686634,937,3,27/03/2013,689,1,1,0,1,7517.831
477,66159,333,7,09/06/2013,0,0,0,0,0,0.0
478,668588,302,3,01/10/2014,337,1,1,0,0,3932.0525
479,402857,329,7,29/03/2015,0,0,0,0,0,0.0
480,354382,1034,6,08/11/2014,290,1,0,0,0,2650.2427
481,12107,734,6,10/01/2015,289,1,0,0,0,2804.2952
482,469435,892,4,10/10/2013,861,1,1,0,0,7979.116
483,500089,96,4,04/04/2013,532,1,0,0,1,4820.1943
484,290988,578,2,23/06/2015,762,1,0,0,0,6164.391
485,178794,593,3,09/04/2014,1035,1,0,0,0,7706.114
486,624708,958,2,06/05/2014,595,1,1,0,0,5934.079
487,677489,944,5,05/09/2014,1135,1,1,0,1,8004.353
488,298677,524,5,15/11/2013,913,1,0,0,0,8902.793
489,703190,311,1,23/12/2013,1049,1,0,0,1,11155.511
490,130811,501,3,18/02/2015,615,1,1,0,1,6433.478
491,110239,1039,3,31/07/2013,1233,1,1,0,1,11477.661
492,624648,511,1,14/07/2014,863,1,1,0,0,8878.153
493,217090,58,4,30/07/2015,594,1,1,0,0,7186.0664
494,110364,963,5,24/07/2015,717,1,0,0,1,6342.858
495,678970,860,4,23/01/2014,638,1,1,0,0,5661.5737
496,418148,114,1,08/06/2015,515,1,0,0,0,5012.709
497,445220,20,3,13/02/2013,753,1,0,0,1,6124.723
498,126944,33,4,20/06/2013,743,1,1,0,0,7267.892
499,349411,255,2,19/02/2013,621,1,1,0,0,6012.0757
500,630781,458,7,21/09/2014,0,0,0,0,0,0.0
501,463948,963,6,24/08/2013,354,1,0,0,0,2967.7925
502,452373,167,7,07/06/2015,0,0,0,0,0,0.0
503,324245,849,6,18/04/2015,861,1,0,0,0,7826.0195
504,222694,208,7,29/06/2014,0,0,0,0,0,0.0
505,48646,85,6,09/11/2013,687,1,0,0,0,5503.097
506,626354,341,7,03/08/2014,0,0,0,0,0,0.0
507,651600,841,5,13/03/2015,425,1,0,0,0,3698.8613
508,85679,234,3,27/11/2013,787,1,0,0,0,6865.0225
509,183869,333,7,12/10/2014,0,0,0,0,0,0.0
510,283159,78,7,14/04/2013,0,0,0,0,0,0.0
511,634703,764,7,12/01/2014,0,0,0,0,0,0.0
512,706142,5,7,08/09/2013,0,0,0,0,0,0.0
513,522728,547,6,04/04/2015,688,1,0,0,0,7150.856
514,663580,705,6,03/05/2014,686,1,0,0,0,6675.9434
515,46119,244,5,27/12/2013,534,1,0,0,1,5079.478
516,250823,513,3,10/12/2014,1681,1,0,0,0,12692.172
517,613782,894,6,22/03/2014,753,1,0,0,0,6397.7383
518,200809,974,2,05/02/2013,1806,1,1,0,0,13820.898
519,269386,814,7,15/06/2014,0,0,0,0,0,0.0
520,288820,989,5,20/03/2015,637,1,1,0,0,6449.942
521,365858,135,7,22/09/2013,0,0,0,0,0,0.0
522,616253,425,1,13/04/2015,590,1,1,0,0,5876.3174
523,260287,875,6,10/08/2013,352,1,0,0,0,3269.1829
524,168584,914,7,08/06/2014,0,0,0,0,0,0.0
525,667415,1017,4,03/10/2013,0,0,0,a,0,0.0
526,666578,880,1,25/05/2015,0,0,0,a,0,0.0
527,443663,813,1,17/03/2014,845,1,1,0,0,8689.656
528,103282,374,1,05/05/2014,1097,1,1,0,0,11444.853
529,659814,883,3,22/07/2015,417,1,0,0,1,3624.5586
530,204523,348,4,22/08/2013,665,1,0,0,1,5969.684
531,105679,529,5,26/04/2013,777,1,1,0,0,7917.406
532,571093,758,6,31/08/2013,415,1,0,0,0,3537.2874
533,41097,698,6,17/08/2013,1706,1,0,0,0,12487.733
534,139328,1115,2,05/11/2013,411,1,1,0,0,6313.4233
535,338773,216,2,20/08/2013,676,1,0,0,1,4574.6494
536,196518,753,7,27/07/2014,0,0,0,0,0,0.0
537,283593,736,1,14/04/2014,641,1,1,0,1,7967.1035
538,260425,229,5,26/06/2015,653,1,0,0,0,6592.1035
539,8772,1078,6,25/04/2015,438,1,0,0,0,4243.3765
540,165827,715,4,19/06/2014,688,1,1,0,0,7219.284
541,711567,748,2,12/08/2014,344,1,0,0,1,3642.8752
542,25887,202,7,08/12/2013,0,0,0,0,0,0.0
543,46929,626,5,06/02/2015,922,1,1,0,0,8619.194
544,252401,364,2,10/06/2014,660,1,0,0,0,5419.7324
545,544688,791,6,14/02/2015,831,1,0,0,0,8179.994
546,630754,8,6,07/09/2013,307,1,0,0,0,2495.4731
547,355922,33,1,20/10/2014,932,1,1,0,0,9318.364
548,553915,54,1,25/11/2013,560,1,0,0,0,5501.438
549,491425,59,2,03/06/2014,691,1,1,0,0,7949.8228
550,42394,681,1,29/12/2014,431,1,0,0,1,4156.767
551,178531,267,5,13/12/2013,1510,1,0,0,0,11902.918
552,63227,39,1,07/01/2013,1046,1,1,0,0,11053.678
553,513313,557,2,30/07/2013,721,1,1,0,1,6891.983
554,522520,1058,4,29/08/2013,678,1,1,0,1,6646.504
555,492008,99,1,09/02/2015,431,1,0,0,0,4458.776
556,26376,641,4,13/02/2014,560,1,0,0,0,4940.4775
557,141308,537,5,13/02/2015,646,1,0,0,0,5267.2754
558,695853,198,5,02/05/2014,493,1,1,0,1,4819.164
559,699596,994,6,20/06/2015,257,1,0,0,0,2388.248
560,11724,1034,5,14/02/2014,796,1,0,0,0,6360.4316
561,475449,1068,4,09/10/2014,293,1,1,0,0,3770.2053
562,77094,264,3,07/08/2013,837,1,0,0,0,5617.127
563,596587,427,2,28/05/2013,829,1,1,0,1,8968.823
564,424708,663,1,03/02/2014,803,1,1,0,0,8846.9
565,133400,452,2,09/06/2015,438,1,0,0,0,5354.235
566,372317,78,4,15/01/2015,502,1,1,0,0,4966.561
567,469875,487,5,21/11/2014,640,1,0,0,0,6594.8535
568,489986,960,3,20/05/2015,614,1,1,0,0,6402.555
569,76537,209,4,14/11/2013,582,1,0,0,0,5002.5376
570,228691,506,5,28/06/2013,794,1,0,0,0,7137.5137
571,500104,789,4,07/05/2015,522,1,1,0,0,4980.2876
572,351509,257,2,02/04/2013,916,1,0,0,1,6817.6826
573,403418,367,1,27/10/2014,520,1,0,0,0,5007.5186
574,141754,264,2,29/07/2014,813,1,1,0,1,7595.79
575,708723,464,3,29/04/2015,1234,1,1,0,0,10200.408
576,606514,459,5,06/06/2014,1228,1,1,0,0,9757.38
577,573456,841,3,10/12/2014,411,1,0,0,0,3636.4749
578,412036,675,4,21/11/2013,675,1,1,0,0,6942.162
579,454167,150,2,05/05/2015,824,1,1,0,0,9419.154
580,536326,808,5,26/06/2015,585,1,0,0,0,6253.6357
581,195050,4,2,11/03/2014,1092,1,0,0,0,7492.62
582,401658,104,7,08/03/2015,0,0,0,0,0,0.0
583,666654,241,1,08/07/2013,620,1,0,0,0,5332.0044
584,549369,17,5,15/03/2013,823,1,0,0,0,6464.475
585,525044,844,1,15/12/2014,582,1,1,0,0,6973.806
586,92889,1112,5,11/04/2014,700,1,0,0,0,7154.755
587,417990,639,2,24/06/2014,418,1,0,0,0,3919.8948
588,560400,968,1,02/12/2013,1339,1,1,0,0,13721.833
589,332572,329,6,09/11/2013,429,1,0,0,0,3898.3005
590,380004,365,2,21/01/2014,571,1,1,0,0,5500.309
591,380320,682,2,07/10/2014,2045,1,1,0,0,14086.334
592,485277,1084,5,08/05/2015,810,1,1,0,0,6701.3047
593,214984,1107,4,23/07/2015,590,1,0,0,0,5009.1665
594,347030,601,3,01/01/2014,0,0,0,a,1,0.0
595,554331,450,5,02/08/2013,1138,1,1,0,1,9538.214
596,180182,808,3,20/08/2014,589,1,1,0,1,7371.761
597,91585,226,5,31/05/2013,1038,1,1,0,0,11935.424
598,337287,224,6,01/06/2013,432,1,0,0,0,4504.073
599,5922,364,2,10/12/2013,592,1,0,0,0,5190.5933
600,668590,483,1,27/05/2013,787,1,1,0,0,7703.2627
601,162038,536,6,01/11/2014,0,0,0,a,0,0.0
602,570046,346,5,05/12/2014,857,1,1,0,0,9628.798
603,125515,1010,3,10/06/2015,618,1,0,0,0,5468.355
604,631827,927,5,24/01/2014,774,1,1,0,0,7670.0454
605,488238,476,3,10/04/2013,670,1,1,0,0,6342.788
606,595013,309,1,06/04/2015,0,0,0,b,1,0.0
607,669612,190,5,21/03/2014,684,1,1,0,0,6713.573
608,522340,1065,6,25/04/2015,320,1,0,0,0,2916.8728
609,145188,429,7,18/05/2014,0,0,0,0,0,0.0
610,29075,893,7,09/03/2014,0,0,0,0,0,0.0
611,620257,113,6,08/06/2013,789,1,0,0,0,6663.5474
612,423909,184,6,21/06/2014,486,1,0,0,0,4919.5205
613,5513,885,4,09/10/2014,862,1,1,0,1,7749.171
614,157741,331,6,18/01/2014,597,1,0,0,0,5255.324
615,403411,805,5,06/03/2015,557,1,1,0,0,6856.5034
616,668630,379,4,26/06/2014,432,1,0,0,0,3590.758
617,679924,454,5,31/10/2014,0,0,0,a,1,0.0
618,127691,780,6,26/01/2013,263,1,0,0,0,2214.2434
619,350679,712,5,24/05/2013,501,1,0,0,1,5332.469
620,176758,876,7,06/07/2014,0,0,0,0,0,0.0
621,468908,675,3,25/12/2013,0,0,0,c,1,0.0
622,491932,1112,2,17/03/2015,777,1,1,0,0,8238.993
623,528951,645,1,18/05/2015,1573,1,1,0,0,14604.398
624,708502,271,5,15/05/2015,788,1,0,0,1,6134.965
625,225772,664,3,03/04/2013,537,1,0,0,0,3996.433
626,646442,680,1,05/08/2013,823,1,0,0,0,6252.5786
627,65737,534,4,21/03/2013,503,1,1,0,0,5131.8027
628,495271,3,5,30/05/2014,965,1,0,0,0,8689.656
629,678378,877,1,30/12/2013,1155,1,0,0,1,10145.341
630,540127,674,4,11/09/2014,898,1,0,0,0,7116.0054
631,655764,396,4,05/09/2013,1204,1,0,0,0,9716.74
632,668040,931,6,06/04/2013,251,1,0,0,0,1811.8086
633,5574,578,3,03/09/2014,909,1,1,0,0,8075.0356
634,540911,409,5,11/07/2014,467,1,0,0,0,4847.9414
635,234996,206,6,18/05/2013,498,1,0,0,0,4586.502
636,144721,108,6,21/12/2013,1180,1,0,0,0,11333.335
637,454454,760,7,19/07/2015,0,0,0,0,0,0.0
638,42681,922,5,06/06/2014,750,1,1,0,0,7140.5347
639,685198,1080,3,04/12/2013,920,1,1,0,0,11464.194
640,245786,845,7,13/01/2013,0,0,0,0,0,0.0
641,489190,1014,3,26/11/2014,1417,1,1,0,0,13327.61
642,452872,554,6,02/03/2013,345,1,0,0,0,2962.9092
643,438242,971,5,12/09/2014,882,1,0,0,0,6860.9575
644,173708,736,3,03/07/2013,550,1,1,0,0,6051.5454
645,500897,1113,3,13/03/2013,617,1,0,0,0,5421.225
646,252009,345,6,17/01/2015,313,1,0,0,0,3375.3357
647,489277,358,1,27/01/2014,974,1,0,0,0,7253.8384
648,217799,27,6,31/08/2013,909,1,0,0,0,7709.653
649,570087,210,3,27/02/2013,266,1,0,0,0,2292.416
650,277343,1087,6,21/09/2013,530,1,0,0,0,4835.2417
651,246393,344,1,11/05/2015,1258,1,0,0,1,9234.904
652,333826,116,1,24/02/2014,764,1,0,0,0,6080.1357
653,273126,385,4,09/05/2013,0,0,0,a,0,0.0
654,633257,139,2,07/07/2015,402,1,0,0,0,4708.4795
655,536436,837,3,20/03/2013,274,1,1,0,0,2146.8655
656,392807,151,6,22/03/2014,642,1,0,0,0,6382.7207
657,9658,325,5,05/06/2015,727,1,1,0,0,7624.455
658,672437,1096,7,10/02/2013,0,0,0,0,0,0.0
659,495729,255,5,04/07/2014,595,1,1,0,0,5973.3516
660,463735,916,6,27/07/2013,581,1,0,0,0,5554.0005
661,639793,784,4,23/01/2014,797,1,1,0,0,7488.5864
662,480953,632,5,15/02/2013,807,1,0,0,0,6648.886
663,410159,391,1,18/02/2013,950,1,1,0,0,10540.582
664,615202,398,2,17/02/2015,615,1,1,0,0,5798.9956
665,293906,929,1,05/05/2014,904,1,1,0,0,8577.355
666,392923,294,1,10/02/2014,946,1,0,0,0,6250.7485
667,196232,319,1,07/07/2014,783,1,0,0,0,6424.155
668,596255,75,6,07/03/2015,621,1,0,0,0,5909.7373
669,549235,178,5,14/06/2013,943,1,0,0,0,7622.575
670,230156,779,4,07/03/2013,807,1,1,0,0,7153.416
671,597117,737,2,25/11/2014,1077,1,1,0,0,10131.891
672,685371,305,5,21/02/2014,502,1,1,0,0,5278.855
673,646858,454,6,11/01/2014,257,1,0,0,0,2839.0369
674,251679,218,5,08/11/2013,693,1,1,0,0,5432.8184
675,67256,820,3,05/06/2013,1138,1,1,0,0,11834.311
676,241647,898,1,01/07/2013,1057,1,1,0,0,10338.075
677,84242,125,4,03/07/2014,1877,1,1,0,0,14433.196
678,264455,829,4,10/10/2013,808,1,1,0,0,7392.0796
679,700950,451,6,06/06/2015,482,1,0,0,0,5444.8647
680,466720,78,2,27/01/2015,519,1,1,0,0,5574.182
681,220602,301,7,08/03/2015,0,0,0,0,0,0.0
682,437208,781,2,12/02/2013,670,1,0,0,0,5236.6104
683,88172,255,3,01/07/2015,698,1,1,0,1,7205.25
684,441975,450,7,09/11/2014,0,0,0,0,0,0.0
685,66246,132,3,28/01/2015,603,1,1,0,0,6518.405
686,400714,704,2,01/04/2014,1343,1,1,0,0,11578.262
687,629670,956,4,28/11/2013,512,1,0,0,0,4421.708
688,354403,1105,1,13/10/2014,425,1,0,0,1,3854.8435
689,229713,395,5,08/05/2015,583,1,1,0,0,5478.0103
690,392982,224,2,12/02/2013,342,1,0,0,0,3352.8787
691,16858,291,6,28/03/2015,456,1,0,0,0,4774.642
692,201905,86,3,05/06/2013,673,1,1,0,0,5530.5337
693,53626,963,4,23/05/2013,1106,1,0,0,0,8407.304
694,475129,246,2,04/02/2014,1058,1,1,0,0,9375.135
695,504712,846,4,26/09/2013,786,1,1,0,0,6896.335
696,600087,476,3,24/09/2014,560,1,0,0,0,4993.161
697,230229,773,1,15/06/2015,921,1,1,0,0,9265.187
698,675976,1108,2,17/12/2013,1101,1,1,0,0,12533.8545
699,137686,147,1,30/06/2014,1199,1,1,0,0,12648.585
700,582562,929,1,05/08/2013,1015,1,0,0,0,6550.0073
701,323476,619,5,09/05/2014,483,1,1,0,0,5520.8774
702,136418,719,7,19/07/2015,0,0,0,0,0,0.0
703,111652,131,5,22/11/2013,614,1,1,0,0,6090.578
704,678755,502,6,30/05/2015,1380,1,0,0,0,11188.789
705,67477,1006,1,08/07/2013,766,1,0,0,0,5446.574
706,564828,120,2,20/08/2013,558,1,0,0,0,4697.6333
707,570369,240,7,07/09/2014,0,0,0,0,0,0.0
708,123695,874,2,09/12/2014,477,1,0,0,0,4739.135
709,230390,190,1,30/09/2013,695,1,0,0,0,6323.6045
710,394879,790,7,29/03/2015,0,0,0,0,0,0.0
711,359641,1059,4,19/06/2014,1106,1,1,0,0,9012.3125
712,413992,509,6,15/06/2013,367,1,0,0,0,3798.724
713,281975,1057,3,17/09/2014,592,1,1,0,0,6345.6772
714,197809,990,3,28/01/2015,528,1,1,0,0,6133.8013
715,383747,130,1,04/08/2014,677,1,1,0,1,7566.312
716,337889,571,6,28/02/2015,782,1,0,0,0,8482.818
717,654060,675,2,19/02/2013,521,1,1,0,0,5719.7593
718,604564,424,6,16/05/2015,811,1,0,0,0,7267.6187
719,174211,722,6,10/01/2015,1081,1,0,0,0,9597.143
720,197231,891,4,24/07/2014,936,1,0,0,1,7311.0146
721,514692,244,3,03/09/2014,566,1,1,0,0,5812.16
722,15349,338,7,17/08/2014,0,0,0,0,1,0.0
723,206461,532,1,25/11/2013,1311,1,0,0,0,10884.361
724,10577,762,1,26/08/2013,431,1,1,0,1,4660.9272
725,497421,523,2,05/08/2014,1627,1,1,0,1,13710.624
726,415599,947,5,20/06/2014,1197,1,1,0,1,8978.787
727,51571,584,2,12/08/2014,325,1,0,0,1,3275.2437
728,609730,456,4,18/12/2014,1239,1,1,0,0,12081.915
729,296632,905,1,08/04/2013,1936,1,1,0,0,15795.846
730,423520,186,6,07/02/2015,399,1,0,0,0,3939.6504
731,290548,798,4,04/06/2015,984,1,1,a,0,8853.238
732,419665,276,3,11/03/2015,431,1,0,0,0,4330.3945
733,420538,856,3,02/01/2013,1001,1,0,0,1,7406.075
734,217544,538,2,20/01/2015,542,1,0,0,0,4027.095
735,132638,904,7,22/02/2015,0,0,0,0,0,0.0
736,161231,1093,5,16/08/2013,921,1,1,0,1,8770.257
737,60960,211,7,17/02/2013,0,0,0,0,0,0.0
738,669836,1073,1,26/01/2015,868,1,1,0,0,9297.57
739,468622,1092,7,01/03/2015,0,0,0,0,0,0.0
740,305160,641,4,25/07/2013,439,1,0,0,1,3884.2349
741,2335,835,3,05/02/2014,693,1,1,0,0,6950.924
742,3194,87,7,29/12/2013,0,0,0,0,0,0.0
743,412316,979,5,04/07/2014,642,1,1,0,0,6569.185
744,98287,295,1,04/05/2015,786,1,1,0,0,8279.33
745,695502,1103,2,03/06/2014,459,1,1,0,0,5838.756
746,630407,155,4,29/08/2013,571,1,1,0,1,6262.297
747,571087,744,3,06/05/2015,820,1,1,0,0,7962.0903
748,432742,93,4,17/07/2014,634,1,1,0,1,6797.01
749,71057,753,3,24/04/2013,756,1,1,0,0,7438.3706
750,256949,904,7,08/09/2013,0,0,0,0,0,0.0
751,497297,980,1,18/11/2013,801,1,1,0,0,9011.66
752,362059,1081,2,05/05/2015,786,1,1,0,0,6927.912
753,114603,581,2,09/06/2015,521,1,0,0,0,4682.9224
754,537324,23,7,27/01/2013,0,0,0,0,0,0.0
755,302542,1095,5,11/10/2013,676,1,1,0,0,5319.8477
756,477958,844,3,03/06/2015,664,1,1,0,0,6117.127
757,372155,343,1,12/05/2014,572,1,0,0,0,5249.769
758,497614,714,2,03/12/2013,364,1,1,0,0,5429.1533
759,115863,397,1,01/07/2013,1027,1,1,0,0,10176.809
760,536522,967,2,19/08/2014,1075,1,1,0,1,9280.183
761,60343,188,5,04/01/2013,370,1,0,0,1,3707.5303
762,150664,302,1,08/06/2015,276,1,0,0,0,3079.1453
763,7299,281,6,03/08/2013,683,1,0,0,0,6245.095
764,114384,684,6,31/08/2013,731,1,0,0,0,7176.555
765,693342,690,1,30/03/2015,1007,1,1,0,1,12313.167
766,547500,357,4,25/04/2013,946,1,1,0,0,7735.0557
767,24623,1071,3,07/05/2014,748,1,1,0,0,6680.3945
768,664784,961,5,03/10/2014,0,0,1,a,0,0.0
769,337487,155,4,04/06/2015,0,0,1,a,1,0.0
770,670167,730,5,31/05/2013,1429,1,1,0,0,14890.725
771,224544,172,2,03/02/2015,881,1,1,0,0,8331.754
772,108066,310,2,24/09/2013,780,1,1,0,0,7816.2417
773,694229,913,6,12/04/2014,1103,1,0,0,0,8410.446
774,234270,544,3,09/01/2013,2176,1,1,0,0,17487.488
775,172277,1000,2,05/03/2013,893,1,1,0,0,10335.841
776,562833,16,1,27/04/2015,1070,1,1,0,0,10704.796
777,467388,1026,1,18/02/2013,1630,1,1,0,0,16131.56
778,481994,568,7,20/04/2014,0,0,0,0,1,0.0
779,74511,897,2,24/03/2015,281,1,0,0,0,2874.2407
780,180279,515,5,05/09/2014,887,1,1,0,0,8032.521
781,563513,600,1,15/09/2014,726,1,1,0,0,8435.72
782,673266,413,5,11/04/2014,936,1,0,0,0,7481.504
783,361359,233,5,17/04/2015,1064,1,1,0,0,9965.697
784,570560,594,2,14/07/2015,489,1,1,0,0,5349.6885
785,429539,239,2,16/12/2014,603,1,1,0,0,7306.504
786,549400,390,6,13/06/2015,886,1,0,0,0,8383.975
787,150021,100,3,14/08/2013,853,1,1,0,1,8453.436
788,696001,360,5,11/10/2013,886,1,1,0,1,7661.178
789,441003,1084,4,12/12/2013,827,1,0,0,0,6369.7563
790,704418,525,4,05/12/2013,1058,1,1,0,0,11813.667
791,230374,1042,2,02/09/2014,586,1,1,0,0,5074.9478
792,538264,734,5,31/05/2013,850,1,1,0,0,9402.0
793,287032,686,5,10/04/2015,695,1,0,0,1,6764.2056
794,347925,474,5,25/10/2013,810,1,1,0,1,6925.4395
795,565729,1089,4,30/04/2015,1343,1,1,0,0,14496.345
796,622490,448,6,15/06/2013,490,1,0,0,0,5244.269
797,87673,349,6,31/01/2015,807,1,0,0,0,8442.682
798,678101,943,7,20/07/2014,0,0,0,0,0,0.0
799,523800,358,6,02/03/2013,1247,1,0,0,0,9979.916
800,148824,820,5,11/10/2013,1186,1,1,0,0,12494.276
801,214350,560,5,15/08/2014,1511,1,0,0,1,11405.597
802,24194,1062,5,12/07/2013,514,1,0,0,1,5283.6157
803,622560,849,1,09/09/2013,1038,1,1,0,0,10356.855
804,412622,1095,5,06/12/2013,887,1,1,0,0,7472.915
805,393964,694,3,24/07/2013,621,1,0,0,0,5668.0356
806,499205,205,3,22/10/2014,823,1,1,0,1,6880.175
807,197329,573,7,17/02/2013,0,0,0,0,0,0.0
808,343824,804,5,18/01/2013,416,1,0,0,0,4336.557
809,609826,856,3,09/01/2013,952,1,1,0,0,8127.556
810,339822,252,3,30/01/2013,709,1,0,0,0,7385.356
811,74602,457,3,21/05/2014,410,1,1,0,0,4533.756
812,449064,665,6,14/03/2015,753,1,0,0,0,6636.9185
813,102407,422,3,06/03/2013,494,1,1,0,0,4511.329
814,259790,57,1,25/02/2013,844,1,0,0,0,7295.793
815,18737,125,2,30/07/2013,1818,1,1,0,1,15214.737
816,136994,947,4,04/09/2014,997,1,1,0,1,7659.1494
817,225299,279,7,22/09/2013,0,0,0,0,0,0.0
818,230115,156,3,04/02/2015,702,1,1,0,1,7930.557
819,395685,869,7,01/06/2014,0,0,0,0,0,0.0
820,587529,234,3,04/12/2013,1147,1,1,0,0,12234.067
821,184611,123,1,17/03/2014,1314,1,1,0,0,11834.82
822,31771,640,5,07/03/2014,950,1,1,0,0,9232.7295
823,640775,110,1,14/01/2013,581,1,0,0,0,4846.6255
824,507006,733,1,06/10/2014,3555,1,1,0,1,16707.354
825,134574,808,2,12/05/2015,606,1,0,0,0,6438.765
826,221934,914,1,09/09/2013,1406,1,1,0,0,13469.211
827,297296,393,3,02/01/2013,474,1,0,0,1,4582.519
828,382099,902,7,05/01/2014,0,0,0,0,0,0.0
829,552080,441,4,27/02/2014,533,1,0,0,0,4558.5835
830,140685,391,7,01/09/2013,0,0,0,0,0,0.0
831,419236,798,5,11/01/2013,984,1,1,0,0,9190.952
832,672815,798,6,10/08/2013,343,1,0,0,0,2972.737
833,136295,637,2,31/03/2015,648,1,1,0,1,8816.086
834,625267,621,2,14/10/2014,745,1,0,0,1,5894.2837
835,703298,44,1,02/02/2015,835,1,1,0,1,8255.797
836,595487,1008,1,07/01/2013,888,1,1,0,0,9069.49
837,515101,868,2,05/11/2013,614,1,1,0,0,7911.9653
838,702585,695,1,12/05/2014,432,1,0,0,0,4350.229
839,598063,107,4,27/06/2013,796,1,0,0,1,7063.759
840,619523,916,7,18/05/2014,0,0,0,0,0,0.0
841,306390,554,6,29/03/2014,440,1,0,0,0,4056.392
842,435450,319,7,07/04/2013,0,0,0,0,0,0.0
843,150532,448,5,10/07/2015,661,1,0,0,1,6740.2144
844,403221,886,4,10/10/2013,650,1,1,0,0,6458.218
845,703213,86,7,26/07/2015,0,0,0,0,0,0.0
846,243491,955,1,07/01/2013,500,1,1,0,0,5342.459
847,522874,480,4,22/08/2013,553,1,0,0,0,4508.8076
848,455877,522,7,01/09/2013,0,0,0,0,0,0.0
849,652038,498,1,10/02/2014,888,1,0,0,0,6099.776
850,559612,989,6,20/07/2013,401,1,0,0,0,3794.7937
851,502957,170,4,23/01/2014,459,1,1,0,0,4922.76
852,207079,864,7,10/08/2014,0,0,0,0,0,0.0
853,701479,506,3,05/03/2014,1082,1,1,0,0,9517.415
854,378895,512,7,08/02/2015,1385,1,0,0,0,7147.5063
855,39102,901,4,02/01/2014,707,1,0,0,1,6424.985
856,189980,624,6,13/12/2014,510,1,0,0,0,5538.0063
857,55627,136,1,13/04/2015,539,1,1,0,0,7118.813
858,440244,854,6,16/11/2013,914,1,0,0,0,7872.929
859,393373,806,1,06/01/2014,0,0,1,a,0,0.0
860,168711,1085,2,12/03/2013,704,1,0,0,0,5835.0947
861,426376,1068,4,30/04/2015,434,1,1,0,0,5131.2847
862,550128,770,4,19/03/2015,819,1,1,0,0,7733.41
863,428101,884,5,25/10/2013,733,1,1,0,0,6963.898
864,111192,95,5,27/09/2013,1005,1,1,0,0,8735.058
865,682264,480,3,13/03/2013,619,1,0,0,0,4926.413
866,635668,448,3,23/04/2014,653,1,0,0,1,6097.404
867,443107,750,2,26/02/2013,283,1,0,0,0,3076.3127
868,700963,444,4,15/08/2013,1350,1,1,0,1,9859.356
869,676824,653,5,13/09/2013,594,1,1,0,0,5971.4663
870,626155,284,1,05/08/2013,376,1,0,0,1,4047.4998
871,4710,439,4,09/01/2014,914,1,1,0,0,7715.443
872,338712,800,3,03/07/2013,567,1,1,0,0,5905.074
873,623230,799,4,20/11/2014,805,1,0,0,0,7212.54
874,351337,280,3,03/04/2013,446,1,0,0,1,4474.4204
875,289360,617,5,08/02/2013,578,1,1,0,1,6011.833
876,67026,634,2,10/12/2013,717,1,0,0,0,6855.765
877,574873,746,6,26/10/2013,427,1,0,0,0,4108.487
878,380873,233,3,27/02/2013,972,1,0,0,0,7604.96
879,266763,1,4,02/04/2015,722,1,1,0,1,7254.6494
880,547057,189,4,24/07/2014,801,1,0,0,0,6567.459
881,412019,465,1,20/10/2014,648,1,1,0,1,7546.274
882,385076,74,2,03/06/2014,1025,1,1,0,0,9576.99
883,356595,1072,1,11/05/2015,675,1,0,0,0,6025.847
